,show_id,link_to_id,community
13162,215,3759,1
13163,1893,3336,1
13164,1893,2106,1
13165,1893,2036,1
13166,1893,2400,1
13167,1893,2701,1
13168,1893,2483,1
13169,1893,3051,1
13170,3631,2204,2
13171,3631,2158,2
13172,3631,2992,2
13173,3631,3099,2
13174,3631,3075,2
13175,3631,877,2
13176,3631,3455,2
13177,3485,2430,2
13178,3485,3171,2
13179,3485,2945,2
13180,3485,3689,2
13181,3485,3020,2
13182,3485,3352,2
13183,3485,2666,2
13184,3485,3735,2
13185,3485,2448,2
13186,3485,3678,2
13187,3485,2321,2
13188,1895,2720,2
13189,1895,218,2
13190,1895,333,2
13191,1895,2469,2
13192,1896,3369,2
13193,1896,2319,2
13194,1896,2011,2
13195,1896,2323,2
13196,1896,2488,2
13197,1896,2730,2
13198,1897,3423,2
13199,1897,2282,2
13200,1898,2083,2
13201,2711,3242,2
13202,2711,2464,2
13203,2711,3094,2
13204,1192,1531,2
13205,1192,2172,2
13206,1192,355,2
13207,1192,3159,2
13208,1653,2566,1
13209,1903,344,2
13210,1903,35,2
13211,1903,3428,2
13212,1904,245,2
13213,1905,2988,2
13214,1905,1945,2
13215,1905,3580,2
13216,1905,3569,2
13217,1905,2522,2
13218,1905,2645,2
13219,1905,3116,2
13220,1905,3455,2
13221,1905,2089,2
13222,1905,3142,2
13223,1905,3075,2
13224,1905,2944,2
13225,1905,2425,2
13226,1905,3285,2
13227,1905,3526,2
13228,1905,3453,2
13229,1905,387,2
13230,1905,2184,2
13231,1905,3096,2
13232,1905,2158,2
13233,1905,3049,2
13234,1905,3246,2
13235,1906,3506,2
13236,1906,3718,2
13237,1908,3651,2
13238,1908,3358,2
13239,1909,2341,1
13240,1909,3269,1
13241,1909,2780,1
13242,340,3037,1
13243,340,195,1
13244,340,3055,1
13245,340,232,1
13246,340,2561,1
13247,340,3271,1
13248,340,3010,1
13249,340,273,1
13250,340,359,1
13251,340,2166,1
13252,340,3705,1
13253,340,2864,1
13254,340,2410,1
13255,2364,2941,2
13256,1912,2316,2
13257,1912,2145,2
13258,1912,2211,2
13259,1912,235,2
13260,1912,3214,2
13261,1912,144,2
13262,354,2242,1
13263,354,3543,1
13264,354,86,1
13265,1914,3054,2
13266,1914,1859,2
13267,1914,2338,2
13268,1914,2274,2
13269,1914,3251,2
13270,1914,238,2
13271,1914,3326,2
13272,1914,2783,2
13273,1914,3537,2
13274,1914,2179,2
13275,1914,2733,2
13276,1914,3671,2
13277,1914,2564,2
13278,1914,3038,2
13279,1915,2227,1
13280,1915,3062,1
13281,1915,3292,1
13282,1915,2423,1
13283,1915,3173,1
13284,1915,2167,1
13285,1915,3597,1
13286,1915,2763,1
13287,1916,3518,2
13288,1918,380,2
13289,1918,2532,2
13290,1918,3422,2
13291,1918,2927,2
13292,1918,632,2
13293,1918,1479,2
13294,1918,2359,2
13295,1918,74,2
13296,1918,3300,2
13297,1918,3211,2
13298,1918,299,2
13299,381,3668,1
13300,1920,2273,2
13301,1920,2895,2
13302,1920,1976,2
13303,1920,213,2
13304,1920,3585,2
13305,1921,217,1
13306,1921,3447,1
13307,1921,2280,1
13308,1921,280,1
13309,1921,2876,1
13310,1921,2932,1
13311,1921,2879,1
13312,1921,2383,1
13313,1921,3109,1
13314,1921,226,1
13315,1921,236,1
13316,1921,3012,1
13317,1921,3461,1
13318,1921,3711,1
13319,1921,2896,1
13320,1921,703,1
13321,1921,3373,1
13322,1921,173,1
13323,1921,3239,1
13324,1921,2741,1
13325,1921,2771,1
13326,1921,2452,1
13327,1921,2017,1
13328,1921,1969,1
13329,1921,2560,1
13330,1921,3443,1
13331,2821,2617,2
13332,2821,229,2
13333,2821,95,2
13334,2821,274,2
13335,2821,3028,2
13336,2821,4,2
13337,2821,1532,2
13338,1923,3501,1
13339,1923,2379,1
13340,1247,1894,1
13341,1247,339,1
13342,1247,312,1
13343,1247,3225,1
13344,1924,2394,2
13345,1924,3743,2
13346,1925,352,2
13347,1925,3055,2
13348,1925,2401,2
13349,1925,3271,2
13350,1925,2166,2
13351,1925,2864,2
13352,1925,1994,2
13353,1925,3778,2
13354,1925,2247,2
13355,1925,2970,2
13356,1925,3615,2
13357,1925,2561,2
13358,1925,3010,2
13359,1925,1929,2
13360,1925,3172,2
13361,1926,342,1
13362,1926,637,1
13363,1926,2921,1
13364,1927,3746,1
13365,1928,2057,2
13366,1928,2538,2
13367,3493,3223,2
13368,3493,2936,2
13369,437,3013,1
13370,1931,3514,2
13371,1931,2102,2
13372,1932,3696,2
13373,1932,245,2
13374,1933,938,2
13375,1934,2428,1
13376,1934,2241,1
13377,1934,1180,1
13378,1934,2116,1
13379,1934,3645,1
13380,1935,1945,1
13381,1935,2342,1
13382,1935,3116,1
13383,1935,3455,1
13384,1935,2089,1
13385,1935,3338,1
13386,1935,2659,1
13387,1935,3075,1
13388,1935,2425,1
13389,1935,2370,1
13390,1935,2184,1
13391,1936,3085,1
13392,473,3679,1
13393,473,3270,1
13394,473,2933,1
13395,1938,1374,1
13396,2125,1922,1
13397,2125,2062,1
13398,1939,1965,2
13399,1939,2455,2
13400,1939,2462,2
13401,1939,2836,2
13402,1940,2474,1
13403,1940,3404,1
13404,1940,3478,1
13405,1940,2917,1
13406,1940,3071,1
13407,1670,3738,2
13408,3494,2121,2
13409,3494,3633,2
13410,3494,3552,2
13411,3494,3494,2
13412,3494,2912,2
13413,1945,3569,2
13414,1945,2342,2
13415,1945,2440,2
13416,1945,199,2
13417,1945,2184,2
13418,1945,1981,2
13419,1945,2543,2
13420,1945,2089,2
13421,1945,2219,2
13422,1945,2694,2
13423,1945,3588,2
13424,1945,3075,2
13425,1945,2944,2
13426,1945,2659,2
13427,1945,2006,2
13428,1945,3455,2
13429,1945,2787,2
13430,1945,2955,2
13431,1945,2766,2
13432,1945,1197,2
13433,1945,2957,2
13434,1945,2350,2
13435,1945,2454,2
13436,1945,3185,2
13437,1945,3338,2
13438,1945,3755,2
13439,1945,3116,2
13440,1945,3487,2
13441,1945,2857,2
13442,1945,2740,2
13443,1945,2158,2
13444,1945,3717,2
13445,1945,3796,2
13446,1945,2450,2
13447,1945,3379,2
13448,1945,3797,2
13449,1945,3453,2
13450,1945,1960,2
13451,1945,3049,2
13452,1945,2425,2
13453,1947,2391,1
13454,1947,682,1
13455,1948,3182,2
13456,1948,2196,2
13457,1948,2271,2
13458,1948,2408,2
13459,1949,343,2
13460,1949,2508,2
13461,1949,144,2
13462,1949,3755,2
13463,1950,2133,1
13464,3751,2949,2
13465,1952,2335,2
13466,1952,1790,2
13467,1952,1220,2
13468,1952,3225,2
13469,1953,3595,1
13470,1953,3718,1
13471,1953,3726,1
13472,1954,3506,1
13473,1954,2295,1
13474,1955,2857,1
13475,1955,2451,1
13476,1955,2847,1
13477,1956,2918,1
13478,1956,3307,1
13479,1956,3721,1
13480,1956,3645,1
13481,1956,2764,1
13482,1958,2106,2
13483,1958,2400,2
13484,1958,3755,2
13485,1958,628,2
13486,1959,3128,2
13487,1959,2583,2
13488,1960,3185,2
13489,1960,3455,2
13490,1960,2543,2
13491,1960,2766,2
13492,1960,2350,2
13493,1960,2694,2
13494,1960,3588,2
13495,1960,3075,2
13496,1960,2006,2
13497,1960,2440,2
13498,1960,2184,2
13499,1960,3116,2
13500,1960,3487,2
13501,1960,2740,2
13502,1960,199,2
13503,1961,2511,2
13504,1961,2600,2
13505,1961,38,2
13506,1961,2362,2
13507,1963,3203,1
13508,1963,3185,1
13509,1963,1981,1
13510,1963,2543,1
13511,1963,2219,1
13512,1963,2350,1
13513,1963,3338,1
13514,1963,2694,1
13515,1963,3588,1
13516,1963,3075,1
13517,1963,2006,1
13518,1963,3455,1
13519,1963,1991,1
13520,1963,2787,1
13521,1963,2766,1
13522,1963,2957,1
13523,1963,3797,1
13524,1963,2440,1
13525,1963,2184,1
13526,1963,3116,1
13527,1963,3487,1
13528,1963,2740,1
13529,1963,2659,1
13530,1963,3796,1
13531,1963,2450,1
13532,1963,3379,1
13533,1964,1795,2
13534,1964,2974,2
13535,1964,1666,2
13536,1965,2217,2
13537,1965,3356,2
13538,1965,2455,2
13539,1965,3799,2
13540,1965,2462,2
13541,1965,2836,2
13542,3610,3242,2
13543,3610,3718,2
13544,652,1006,1
13545,652,2111,1
13546,1967,2463,1
13547,1967,2150,1
13548,1967,3761,1
13549,1967,1030,1
13550,1967,2459,1
13551,1967,3461,1
13552,1967,2046,1
13553,1967,2092,1
13554,1967,3230,1
13555,1967,3109,1
13556,1967,3110,1
13557,1967,2017,1
13558,1967,2389,1
13559,1967,3744,1
13560,1968,300,1
13561,1969,217,2
13562,1969,3447,2
13563,1969,2280,2
13564,1969,173,2
13565,1969,280,2
13566,1969,2932,2
13567,1969,2879,2
13568,1969,2383,2
13569,1969,2741,2
13570,1969,226,2
13571,1969,236,2
13572,1969,703,2
13573,1969,3461,2
13574,1969,3711,2
13575,1969,2896,2
13576,1969,3373,2
13577,1969,3239,2
13578,1969,3109,2
13579,1969,2771,2
13580,1969,2452,2
13581,1969,2017,2
13582,1969,2560,2
13583,1969,3443,2
13584,675,412,1
13585,1971,2166,2
13586,1971,2493,2
13587,1971,2496,2
13588,1972,25,1
13589,1972,144,1
13590,1973,3196,2
13591,1973,3629,2
13592,698,3559,1
13593,698,1350,1
13594,701,2640,2
13595,3547,2723,1
13596,3547,4,1
13597,1976,3203,2
13598,1976,2895,2
13599,1976,3585,2
13600,1976,1991,2
13601,1976,213,2
13602,1976,2273,2
13603,2834,3218,1
13604,2834,2235,1
13605,2834,3800,1
13606,2834,2458,1
13607,2834,1076,1
13608,1977,2989,1
13609,1977,2731,1
13610,1977,3268,1
13611,1979,3684,2
13612,1979,2282,2
13613,1979,3364,2
13614,1979,232,2
13615,1979,3309,2
13616,1979,3202,2
13617,1979,886,2
13618,1979,33,2
13619,1979,2410,2
13620,1979,3423,2
13621,1979,2909,2
13622,1979,2561,2
13623,1979,3312,2
13624,1979,3046,2
13625,1980,2048,1
13626,1980,360,1
13627,1980,2164,1
13628,1981,3185,1
13629,1981,2342,1
13630,1981,2440,1
13631,1981,2184,1
13632,1981,3455,1
13633,1981,2543,1
13634,1981,2089,1
13635,1981,2766,1
13636,1981,2350,1
13637,1981,2694,1
13638,1981,3588,1
13639,1981,3075,1
13640,1981,2006,1
13641,1981,3338,1
13642,1981,2425,1
13643,1981,3116,1
13644,1981,3487,1
13645,1981,2740,1
13646,1981,2659,1
13647,771,2190,1
13648,771,2851,1
13649,771,2013,1
13650,771,3652,1
13651,771,3095,1
13652,771,3628,1
13653,771,3278,1
13654,771,3174,1
13655,1984,263,2
13656,1984,3602,2
13657,1985,2127,1
13658,1985,3663,1
13659,1985,2084,1
13660,1985,3548,1
13661,1986,2392,2
13662,2533,2968,2
13663,2533,637,2
13664,2533,293,2
13665,2533,3242,2
13666,2533,3039,2
13667,2533,2245,2
13668,2533,2497,2
13669,2533,2237,2
13670,2533,207,2
13671,2533,3097,2
13672,1987,364,1
13673,1987,2475,1
13674,1987,2603,1
13675,1987,3144,1
13676,1987,3000,1
13677,1988,3187,1
13678,1988,2565,1
13679,1989,3345,1
13680,1989,2537,1
13681,1989,2905,1
13682,1990,288,2
13683,1991,3129,1
13684,1991,3327,1
13685,1991,2344,1
13686,1991,1922,1
13687,1991,2085,1
13688,1991,2831,1
13689,1991,3075,1
13690,1991,2966,1
13691,1991,2106,1
13692,1991,2375,1
13693,1991,3603,1
13694,1991,2847,1
13695,1991,1197,1
13696,1991,2318,1
13697,1991,3618,1
13698,1991,2857,1
13699,1991,2143,1
13700,1991,2145,1
13701,1991,2146,1
13702,1991,3263,1
13703,1991,3406,1
13704,1991,2653,1
13705,1991,2419,1
13706,1991,2168,1
13707,1991,3662,1
13708,1991,2350,1
13709,1991,2221,1
13710,1991,2253,1
13711,1991,3449,1
13712,1991,3793,1
13713,1991,3706,1
13714,1991,3455,1
13715,1991,2226,1
13716,1991,2701,1
13717,1991,3396,1
13718,1991,2400,1
13719,1991,253,1
13720,1991,2734,1
13721,1991,2415,1
13722,1991,2975,1
13723,1991,2016,1
13724,1991,2017,1
13725,1991,3742,1
13726,1991,3505,1
13727,1991,2298,1
13728,1991,2664,1
13729,1991,2518,1
13730,1991,3524,1
13731,1991,77,1
13732,1991,3015,1
13733,1991,307,1
13734,1991,3658,1
13735,1991,3023,1
13736,1991,2048,1
13737,1991,2787,1
13738,1991,3542,1
13739,1991,2796,1
13740,1991,309,1
13741,1991,3791,1
13742,1991,2321,1
13743,1992,3406,2
13744,1992,2355,2
13745,1992,2451,2
13746,1992,2058,2
13747,845,3215,2
13748,845,2863,2
13749,845,3543,2
13750,845,2703,2
13751,1996,1996,2
13752,1996,2516,2
13753,2837,2583,1
13754,1998,3746,1
13755,1998,3323,1
13756,1998,3234,1
13757,1998,382,1
13758,1999,2378,2
13759,2000,2152,2
13760,2003,212,1
13761,2003,2966,1
13762,3776,3475,2
13763,3776,2601,2
13764,3776,769,2
13765,2004,3740,2
13766,2004,2434,2
13767,2004,3729,2
13768,2004,2224,2
13769,2004,1415,2
13770,2005,322,2
13771,2006,3185,1
13772,2006,2543,1
13773,2006,2219,1
13774,2006,2350,1
13775,2006,3338,1
13776,2006,2694,1
13777,2006,3588,1
13778,2006,3455,1
13779,2006,2787,1
13780,2006,2766,1
13781,2006,2957,1
13782,2006,3797,1
13783,2006,2440,1
13784,2006,2184,1
13785,2006,3116,1
13786,2006,3487,1
13787,2006,2740,1
13788,2006,2659,1
13789,2006,3796,1
13790,2006,2450,1
13791,2006,3379,1
13792,938,648,1
13793,2009,2519,1
13794,2009,2185,1
13795,2010,2816,1
13796,2010,3306,1
13797,2011,2030,2
13798,2011,83,2
13799,2011,2774,2
13800,2011,2488,2
13801,2011,2730,2
13802,2011,3369,2
13803,2011,2319,2
13804,2011,2323,2
13805,2011,2987,2
13806,966,2223,1
13807,966,3753,1
13808,2013,2654,1
13809,2013,2190,1
13810,2013,250,1
13811,2013,2851,1
13812,2013,3652,1
13813,2013,3095,1
13814,2013,3628,1
13815,2013,3278,1
13816,2013,3174,1
13817,2014,2262,2
13818,2015,1856,2
13819,2015,2796,2
13820,2016,3203,1
13821,2016,2503,1
13822,2016,3759,1
13823,2016,3266,1
13824,2016,2098,1
13825,2016,2097,1
13826,2016,2355,1
13827,2016,2720,1
13828,2016,3603,1
13829,2016,2847,1
13830,2016,3091,1
13831,2016,3546,1
13832,2016,2187,1
13833,2016,3550,1
13834,2016,3794,1
13835,2016,3782,1
13836,2017,2092,1
13837,2017,1030,1
13838,2017,3373,1
13839,2017,3109,1
13840,2017,3110,1
13841,2017,2389,1
13842,2017,2560,1
13843,2017,217,1
13844,2017,3203,1
13845,2017,3119,1
13846,2017,2640,1
13847,2017,2150,1
13848,2017,2879,1
13849,2017,2383,1
13850,2017,2741,1
13851,2017,3461,1
13852,2017,2896,1
13853,2017,2452,1
13854,2017,3443,1
13855,2017,2459,1
13856,2017,3447,1
13857,2017,2463,1
13858,2017,173,1
13859,2017,2932,1
13860,2017,226,1
13861,2017,3711,1
13862,2017,3239,1
13863,2017,2876,1
13864,2017,2280,1
13865,2017,2996,1
13866,2017,280,1
13867,2017,3761,1
13868,2017,2771,1
13869,2017,703,1
13870,2017,3012,1
13871,2017,2046,1
13872,2017,236,1
13873,2020,2970,1
13874,2020,3010,1
13875,2021,2737,1
13876,2021,412,1
13877,1026,2753,2
13878,2023,3648,2
13879,2023,3763,2
13880,2023,3149,2
13881,2023,2384,2
13882,2023,3260,2
13883,2023,2999,2
13884,2024,2949,1
13885,2024,2334,1
13886,2024,3283,1
13887,2024,3503,1
13888,2024,1320,1
13889,2024,3734,1
13890,2024,2102,1
13891,2025,2844,2
13892,2026,3451,2
13893,2026,264,2
13894,2027,218,2
13895,2843,3449,1
13896,2843,2298,1
13897,2843,2664,1
13898,2843,2243,1
13899,2843,3706,1
13900,2843,3757,1
13901,2724,1503,2
13902,2724,2861,2
13903,2031,412,2
13904,2032,2749,2
13905,2032,2550,2
13906,2032,682,2
13907,2033,886,2
13908,2033,3733,2
13909,2033,2761,2
13910,2033,3548,2
13911,2034,2737,1
13912,2034,2561,1
13913,2034,33,1
13914,2034,3121,1
13915,2034,3425,1
13916,2034,412,1
13917,2034,3439,1
13918,2034,316,1
13919,2034,3202,1
13920,2845,2527,2
13921,2845,2276,2
13922,2845,2785,2
13923,2845,269,2
13924,2845,2638,2
13925,2845,2619,2
13926,2845,357,2
13927,2845,2441,2
13928,2845,3430,2
13929,2195,287,1
13930,2689,2636,1
13931,2689,1613,1
13932,2689,3106,1
13933,2689,379,1
13934,2689,2232,1
13935,2689,258,1
13936,2689,2433,1
13937,2689,2086,1
13938,2689,210,1
13939,2689,2726,1
13940,2038,2595,2
13941,2039,2239,1
13942,2040,2789,1
13943,2041,2869,2
13944,2041,3242,2
13945,2041,3039,2
13946,2041,2245,2
13947,2041,3388,2
13948,2041,2494,2
13949,2041,2424,2
13950,2041,3767,2
13951,2041,3786,2
13952,2042,3519,1
13953,2042,3568,1
13954,2043,214,2
13955,2044,3706,2
13956,1197,3203,2
13957,1197,2695,2
13958,1197,2996,2
13959,1197,3273,2
13960,1197,3590,2
13961,1197,3075,2
13962,1197,1202,2
13963,1197,1324,2
13964,1197,2340,2
13965,1197,3782,2
13966,1197,2720,2
13967,1197,360,2
13968,1197,3626,2
13969,1202,3088,1
13970,2048,3203,1
13971,2048,3688,1
13972,2048,3762,1
13973,2048,2164,1
13974,2048,2431,1
13975,2048,386,1
13976,2048,328,1
13977,2048,1228,1
13978,2048,3088,1
13979,2048,1158,1
13980,2048,1077,1
13981,2048,2857,1
13982,2048,360,1
13983,1215,3596,1
13984,1215,3460,1
13985,2050,209,1
13986,2050,3719,1
13987,2050,3605,1
13988,2051,3787,2
13989,2051,337,2
13990,2051,1694,2
13991,2051,2154,2
13992,2309,340,1
13993,2309,3684,1
13994,2585,412,1
13995,1244,2781,2
13996,1244,2225,2
13997,1244,3665,2
13998,2055,3590,2
13999,2055,2169,2
14000,2055,2338,2
14001,2056,2913,1
14002,2056,2480,1
14003,2057,329,2
14004,2057,3120,2
14005,2057,3567,2
14006,2057,2931,2
14007,2057,3636,2
14008,2057,2538,2
14009,2057,129,2
14010,2057,2443,2
14011,2057,3299,2
14012,2057,2373,2
14013,2057,389,2
14014,2057,2625,2
14015,2057,3148,2
14016,2057,2069,2
14017,2058,2451,1
14018,1296,1888,1
14019,1296,3192,1
14020,1223,267,1
14021,1223,2952,1
14022,2061,3719,2
14023,2061,2688,2
14024,2061,3757,2
14025,2063,19,2
14026,2063,2899,2
14027,2063,15,2
14028,1320,2949,2
14029,1320,2334,2
14030,1320,3503,2
14031,1320,2859,2
14032,1320,2324,2
14033,1320,3734,2
14034,1320,3283,2
14035,1320,2795,2
14036,1320,2102,2
14037,3759,2133,1
14038,3759,3538,1
14039,3759,2369,1
14040,3759,2402,1
14041,3759,2819,1
14042,3759,3241,1
14043,3759,3277,1
14044,3759,276,1
14045,2065,3318,1
14046,2066,2261,2
14047,2066,3670,2
14048,2066,3024,2
14049,2067,412,1
14050,2068,3017,1
14051,2068,3242,1
14052,2070,3419,2
14053,2070,3268,2
14054,2070,2976,2
14055,2070,375,2
14056,2070,2721,2
14057,2070,3594,2
14058,2070,2310,2
14059,2070,2618,2
14060,2071,24,2
14061,2072,3240,2
14062,2073,2138,1
14063,2073,1655,1
14064,2073,3058,1
14065,2073,2422,1
14066,2073,3082,1
14067,1371,29,2
14068,1371,2813,2
14069,1371,228,2
14070,2076,2975,2
14071,2076,3344,2
14072,2076,253,2
14073,2076,354,2
14074,2076,1064,2
14075,2077,1400,2
14076,2077,1785,2
14077,2077,256,2
14078,2077,384,2
14079,2079,2732,2
14080,2079,1105,2
14081,2080,3074,1
14082,1414,3153,1
14083,2082,3697,2
14084,2083,2927,1
14085,2083,380,1
14086,2084,2761,2
14087,2084,3548,2
14088,2084,2127,2
14089,2085,3023,1
14090,2085,3203,1
14091,2085,419,1
14092,2085,2941,1
14093,2085,2254,1
14094,2085,2799,1
14095,2086,3106,2
14096,2086,2232,2
14097,2086,258,2
14098,2086,2433,2
14099,2086,2726,2
14100,2087,2975,2
14101,2087,3344,2
14102,2087,253,2
14103,2087,354,2
14104,1451,2601,2
14105,1451,1679,2
14106,1451,3475,2
14107,1451,769,2
14108,2089,3580,1
14109,2089,2342,1
14110,2089,2522,1
14111,2089,2158,1
14112,2089,3075,1
14113,2089,2944,1
14114,2089,2425,1
14115,2089,3455,1
14116,2089,3285,1
14117,2089,3526,1
14118,2089,2787,1
14119,2089,3717,1
14120,2089,3797,1
14121,2089,2454,1
14122,2089,387,1
14123,2089,3338,1
14124,2089,2184,1
14125,2089,3096,1
14126,2089,3116,1
14127,2089,2659,1
14128,2089,3796,1
14129,2089,3453,1
14130,2089,3049,1
14131,2090,2992,2
14132,2091,322,2
14133,2092,3119,2
14134,2092,2463,2
14135,2092,2996,2
14136,2092,3761,2
14137,2092,1030,2
14138,2092,2459,2
14139,2092,3461,2
14140,2092,2046,2
14141,2092,3109,2
14142,2092,2389,2
14143,2095,3195,1
14144,2095,3405,1
14145,465,354,1
14146,465,2146,1
14147,465,253,1
14148,2097,2503,2
14149,2097,2098,2
14150,2097,3546,2
14151,2097,2847,2
14152,2097,3091,2
14153,2097,3550,2
14154,2097,2720,2
14155,2097,3794,2
14156,2098,2503,2
14157,2098,3546,2
14158,2098,3266,2
14159,2098,2720,2
14160,2098,2847,2
14161,2098,3091,2
14162,2098,2187,2
14163,2098,3550,2
14164,2098,3794,2
14165,2098,2447,2
14166,2099,2226,1
14167,2099,3528,1
14168,2099,3497,1
14169,2100,2273,2
14170,2100,2895,2
14171,2100,3585,2
14172,2101,2507,2
14173,2101,347,2
14174,2101,3595,2
14175,2102,2334,1
14176,2102,143,1
14177,2102,2324,1
14178,2102,3503,1
14179,2102,3734,1
14180,2102,3283,1
14181,2102,2795,1
14182,2102,357,1
14183,2103,3575,1
14184,2103,113,1
14185,2103,2254,1
14186,2105,2781,1
14187,2105,2225,1
14188,2106,3203,1
14189,2106,2400,1
14190,2106,2343,1
14191,2106,2701,1
14192,2106,628,1
14193,2106,3472,1
14194,2106,3336,1
14195,2106,2036,1
14196,2106,3088,1
14197,2106,2483,1
14198,2106,2556,1
14199,2106,2293,1
14200,2106,3051,1
14201,2107,2868,2
14202,1566,3613,1
14203,2853,2216,1
14204,3529,2819,1
14205,2110,2976,1
14206,2110,2595,1
14207,2110,269,1
14208,2209,329,1
14209,2209,2931,1
14210,2209,3048,1
14211,2209,2443,1
14212,2209,3299,1
14213,3530,2526,2
14214,2113,310,2
14215,2114,38,1
14216,791,3376,2
14217,791,2126,2
14218,791,3653,2
14219,791,2457,2
14220,2117,3077,1
14221,2118,2370,1
14222,2119,3100,1
14223,2120,2791,2
14224,2120,357,2
14225,2121,2912,1
14226,2121,3552,1
14227,2121,3482,1
14228,2121,1450,1
14229,2123,2449,1
14230,2123,384,1
14231,2124,2717,1
14232,1687,2924,2
14233,1687,2913,2
14234,1687,2161,2
14235,2126,3376,1
14236,2126,2457,1
14237,2128,2262,1
14238,2129,2486,1
14239,2129,2141,1
14240,2129,2858,1
14241,2129,299,1
14242,2129,2167,1
14243,2129,3227,1
14244,2129,2423,1
14245,2130,2988,1
14246,2130,3049,1
14247,2130,2158,1
14248,1715,2409,2
14249,1715,2995,2
14250,2133,3794,2
14251,2133,3266,2
14252,2133,3757,2
14253,2135,2018,2
14254,2135,3712,2
14255,2135,541,2
14256,1076,2262,2
14257,1076,228,2
14258,1076,2695,2
14259,1076,2857,2
14260,1076,253,2
14261,1076,282,2
14262,1076,2439,2
14263,1076,2966,2
14264,1076,3755,2
14265,1076,2332,2
14266,2138,3359,2
14267,2138,1655,2
14268,2138,3058,2
14269,2138,2915,2
14270,2138,2422,2
14271,2138,3082,2
14272,2139,3447,1
14273,2139,2280,1
14274,2139,280,1
14275,2139,2932,1
14276,2139,2879,1
14277,2139,2383,1
14278,2139,2741,1
14279,2139,226,1
14280,2139,236,1
14281,2139,3012,1
14282,2139,3461,1
14283,2139,3711,1
14284,2139,2896,1
14285,2139,703,1
14286,2139,2996,1
14287,2139,3373,1
14288,2139,173,1
14289,2139,3239,1
14290,2139,3109,1
14291,2139,2771,1
14292,2139,2452,1
14293,2139,2560,1
14294,2139,3443,1
14295,2140,3645,2
14296,2140,3307,2
14297,2141,2167,2
14298,2141,3752,2
14299,2141,3292,2
14300,2141,2227,2
14301,2141,299,2
14302,2141,3515,2
14303,2986,2507,1
14304,2986,347,1
14305,2986,958,1
14306,2142,3234,2
14307,2143,3203,2
14308,2145,2316,2
14309,2145,2336,2
14310,2145,245,2
14311,2145,3203,2
14312,2145,2211,2
14313,2145,3541,2
14314,2145,3452,2
14315,2145,3795,2
14316,2146,252,2
14317,2146,3203,2
14318,1785,384,2
14319,1785,1400,2
14320,2148,2974,1
14321,2149,3683,2
14322,2149,3059,2
14323,2149,2753,2
14324,2149,3510,2
14325,2149,2469,2
14326,2149,3130,2
14327,2149,3690,2
14328,2149,2825,2
14329,2149,3502,2
14330,2149,3763,2
14331,2149,2442,2
14332,2149,2679,2
14333,2149,2720,2
14334,2149,2308,2
14335,2149,2786,2
14336,2149,338,2
14337,2149,3098,2
14338,2149,2918,2
14339,2149,3736,2
14340,2149,2686,2
14341,2149,2570,2
14342,2150,2459,2
14343,2150,2463,2
14344,2150,3761,2
14345,2150,3590,2
14346,2150,3461,2
14347,2150,2046,2
14348,2150,3230,2
14349,2150,3109,2
14350,2150,3110,2
14351,2150,2389,2
14352,2150,3626,2
14353,2150,3744,2
14354,3569,2262,1
14355,3569,3075,1
14356,3569,2204,1
14357,2151,3682,2
14358,2151,3507,2
14359,2151,3531,2
14360,2155,352,1
14361,2155,3684,1
14362,2155,3364,1
14363,2155,2926,1
14364,2155,340,1
14365,2155,359,1
14366,2155,232,1
14367,2155,3202,1
14368,2155,2593,1
14369,2155,2166,1
14370,2155,33,1
14371,2155,3661,1
14372,2155,2680,1
14373,2155,2561,1
14374,2155,3312,1
14375,2155,323,1
14376,2155,3046,1
14377,3534,2561,1
14378,3534,3604,1
14379,3534,3735,1
14380,3534,3423,1
14381,3534,240,1
14382,3534,2282,1
14383,3534,366,1
14384,2158,3116,1
14385,2158,3455,1
14386,2158,3075,1
14387,2158,2204,1
14388,2158,2944,1
14389,2158,2425,1
14390,2158,3285,1
14391,2158,3453,1
14392,2158,387,1
14393,2159,3539,1
14394,2159,3592,1
14395,2159,3715,1
14396,2159,3669,1
14397,2160,2798,1
14398,2160,2286,1
14399,2160,2810,1
14400,1856,2796,1
14401,2163,3223,2
14402,2163,2936,2
14403,2164,1951,2
14404,2164,2431,2
14405,2164,372,2
14406,2164,732,2
14407,2164,360,2
14408,2164,3375,2
14409,2164,3351,2
14410,2164,3688,2
14411,2164,3089,2
14412,2164,3053,2
14413,2165,2111,2
14414,2166,352,1
14415,2166,3055,1
14416,2166,3226,1
14417,2166,2410,1
14418,2166,3309,1
14419,2166,2864,1
14420,2166,289,1
14421,2166,3778,1
14422,2166,2970,1
14423,2166,3615,1
14424,2166,2561,1
14425,2166,3312,1
14426,2166,3046,1
14427,2167,3515,2
14428,2167,3062,2
14429,2167,299,2
14430,2167,3411,2
14431,2167,2423,2
14432,2167,2486,2
14433,2167,2227,2
14434,2167,3737,2
14435,2167,2858,2
14436,2168,3255,2
14437,2168,270,2
14438,2168,307,2
14439,2168,3203,2
14440,2169,3696,1
14441,2169,245,1
14442,2171,2349,1
14443,2172,3159,1
14444,2172,355,1
14445,2173,3775,1
14446,2173,3267,1
14447,2174,3474,1
14448,2175,3482,2
14449,2176,2574,2
14450,2176,2368,2
14451,2176,3702,2
14452,2176,3434,2
14453,2176,2950,2
